Inventory_ID,Warehouse_ID,Product_ID,Inventory_Date,Stock_Quantity,Reserved_Quantity,Damaged_Quantity
59477,719,10915,2025-05-25,3852,934,9
59478,47,17954,2025-07-19,3224,132,48
59479,590,18443,2025-08-02,2051,488,57
59480,409,12168,2025-04-07,742,899,34
59481,794,17890,2025-03-20,3454,183,70
59482,915,17691,2025-07-11,2087,921,57
59483,210,13381,2025-06-21,3776,475,82
59484,141,15400,2025-04-24,1959,889,91
59485,177,5698,2025-07-18,1796,122,27
59486,330,11749,2025-02-22,2340,341,52
59487,103,19128,2025-01-07,4682,398,66
59488,439,653,2025-04-20,3467,203,29
59489,774,1962,2025-07-09,2823,944,55
59490,840,6094,2025-04-10,3260,280,69
59491,794,7780,2025-01-04,1240,327,3
59492,505,5236,2025-04-30,514,819,52
59493,234,19766,2025-06-27,4355,648,64
59494,873,10574,2025-05-03,4917,793,72
59495,695,19894,2025-02-13,2012,375,88
59496,285,4696,2025-01-03,2542,827,40
59497,378,14581,2025-03-26,2638,549,98
59498,219,16158,2025-01-27,3330,97,15
59499,385,11318,2025-01-16,2950,567,71
59500,822,1804,2025-01-16,72,351,24
59501,670,10859,2025-02-28,233,41,46
59502,748,6422,2025-01-27,4914,153,10
59503,385,17881,2025-01-17,3076,523,73
59504,358,16931,2025-04-08,641,85,12
59505,300,6354,2025-01-09,2316,405,52
59506,678,3270,2025-04-24,1290,131,35
59507,941,7280,2025-06-22,4366,497,10
59508,845,8989,2025-08-21,1730,100,76
59509,348,18654,2025-06-04,4984,885,3
59510,116,61,2025-07-10,2470,915,56
59511,214,7171,2025-07-28,4911,108,46
59512,791,5932,2025-05-09,1957,668,34
59513,339,4632,2025-03-04,358,170,7
59514,6,17928,2025-02-26,3687,541,60
59515,711,16276,2025-03-11,4953,251,68
59516,44,17142,2025-04-25,4013,551,89
59517,895,17813,2025-08-13,3947,526,67
59518,358,11439,2025-05-16,440,799,81
59519,102,19907,2025-06-13,2647,801,85
59520,853,11488,2025-03-23,301,868,50
59521,328,10429,2025-01-25,1336,865,88
59522,520,2937,2025-04-14,4847,536,10
59523,924,9146,2025-06-14,4480,60,11
59524,220,971,2025-05-17,4619,494,21
59525,280,1996,2025-04-02,2625,539,0
59526,112,1370,2025-05-03,428,221,52
59527,767,13153,2025-06-14,4480,861,50
59528,67,18919,2025-07-31,3489,650,75
59529,799,11005,2025-04-09,1236,299,58
59530,341,6765,2025-03-27,4281,20,65
59531,353,824,2025-04-07,2388,453,24
59532,343,8329,2025-08-11,3610,496,91
59533,145,14828,2025-02-21,2356,164,49
59534,254,12917,2025-02-16,2270,761,41
59535,63,12837,2025-02-07,1815,316,86
59536,879,18218,2025-02-01,3447,781,78
59537,74,15009,2025-02-16,2599,119,41
59538,242,1001,2025-05-12,3391,552,68
59539,468,10899,2025-03-24,2960,683,60
59540,114,7911,2025-03-13,1119,923,21
59541,337,7728,2025-01-14,2226,455,11
59542,825,15442,2025-08-06,1647,155,53
59543,83,9046,2025-06-03,4849,898,52
59544,900,2878,2025-08-02,1040,766,51
59545,643,13332,2025-04-19,2006,169,87
59546,644,13541,2025-04-24,1065,212,46
59547,664,1565,2025-05-28,1464,766,13
59548,214,16903,2025-05-03,1363,534,81
59549,234,2018,2025-01-18,3057,67,28
59550,978,15055,2025-01-27,3850,912,21
59551,475,395,2025-08-08,1044,110,46
59552,724,10616,2025-01-17,3061,564,95
59553,324,19918,2025-03-09,992,413,61
59554,298,3231,2025-03-26,3554,320,88
59555,365,702,2025-06-05,469,785,35
59556,70,1904,2025-06-17,1647,573,5
59557,300,4273,2025-02-15,801,38,29
59558,613,4685,2025-04-13,3091,606,10
59559,132,15541,2025-07-16,1567,317,15
59560,449,11728,2025-03-20,1379,832,3
59561,243,17499,2025-03-02,1281,685,64
59562,345,6542,2025-07-18,3420,93,2
59563,488,16582,2025-06-25,1293,471,61
59564,879,7946,2025-02-11,4119,607,94
59565,441,8241,2025-02-08,243,707,57
59566,797,3206,2025-07-30,3860,21,18
59567,783,4333,2025-02-20,1924,477,25
59568,665,16226,2025-07-09,3828,491,42
59569,706,8385,2025-01-08,2469,279,38
59570,800,2341,2025-01-26,2478,297,11
59571,26,8029,2025-06-10,502,930,22
59572,106,16620,2025-03-07,440,410,23
59573,759,6781,2025-02-21,3255,477,98
59574,311,9919,2025-07-12,369,451,69
59575,592,17068,2025-07-28,1030,731,3
59576,941,7965,2025-06-14,1275,453,38
59577,103,6242,2025-04-26,3754,709,24
59578,775,5501,2025-05-27,1066,1,47
59579,664,19994,2025-06-21,3027,422,12
59580,283,3782,2025-05-31,4607,154,84
59581,270,7515,2025-05-17,4440,493,5
59582,888,5838,2025-08-22,4270,317,79
59583,126,19595,2025-03-27,1774,531,84
59584,623,1658,2025-01-15,3728,557,84
59585,189,14549,2025-01-28,3712,587,24
59586,172,13587,2025-07-02,4261,47,7
59587,651,17412,2025-02-02,475,675,94
59588,547,8039,2025-01-11,3561,677,59
59589,632,10658,2025-06-03,3809,697,84
59590,136,6239,2025-05-18,618,51,37
59591,984,17315,2025-04-09,4433,59,45
59592,652,18358,2025-05-22,2077,21,90
59593,609,15146,2025-05-26,4639,925,83
59594,79,3152,2025-06-18,407,742,48
59595,757,3878,2025-08-26,774,831,82
59596,273,15138,2025-08-28,2764,902,65
59597,944,6802,2025-04-23,139,667,22
59598,257,1824,2025-03-01,4856,849,63
59599,489,10041,2025-08-22,2150,283,13
59600,812,3302,2025-01-30,1253,91,69
59601,866,4618,2025-05-06,602,763,10
59602,298,3031,2025-01-29,2089,451,89
59603,637,9610,2025-04-28,3164,289,63
59604,51,11942,2025-06-02,3363,914,78
59605,523,6429,2025-06-09,4761,126,43
59606,554,19478,2025-05-07,2094,263,22
59607,912,445,2025-08-13,3629,102,50
59608,911,16483,2025-03-31,1641,778,31
59609,327,4845,2025-02-08,4731,700,19
59610,301,1756,2025-03-30,1883,895,39
59611,654,18744,2025-04-11,3260,615,96
59612,971,4481,2025-04-08,2555,240,22
59613,296,5874,2025-01-13,4678,759,95
59614,379,5190,2025-04-17,2385,446,0
59615,994,19294,2025-01-22,111,845,91
59616,585,16991,2025-05-11,2450,548,35
59617,796,14999,2025-06-25,659,834,28
59618,469,5859,2025-08-05,584,577,16
59619,89,5827,2025-08-03,1356,92,50
59620,460,10242,2025-01-09,3881,845,37
59621,905,18980,2025-08-06,3777,917,16
59622,556,3789,2025-01-28,170,82,51
59623,507,11786,2025-04-25,2351,621,2
59624,724,5729,2025-07-19,2162,45,32
59625,78,17599,2025-04-05,2714,335,31
59626,912,12012,2025-05-28,1829,173,57
59627,473,12221,2025-05-11,1550,817,95
59628,683,19269,2025-01-02,2772,365,89
59629,143,12080,2025-06-23,3034,300,25
59630,136,2889,2025-06-17,1447,222,67
59631,290,10529,2025-03-01,4897,121,67
59632,856,8208,2025-06-19,3779,978,75
59633,71,17377,2025-01-12,4159,693,52
59634,104,15331,2025-02-13,2460,395,12
59635,702,10368,2025-01-12,3515,420,45
59636,624,893,2025-08-19,2620,564,4
59637,973,11879,2025-03-10,3946,338,32
59638,873,18421,2025-06-08,2248,740,7
59639,831,4291,2025-07-28,3068,239,58
59640,179,8000,2025-08-09,1474,302,36
59641,197,8745,2025-08-09,1954,242,33
59642,72,11355,2025-07-23,188,755,38
59643,732,9841,2025-03-06,1735,930,9
59644,185,1831,2025-04-07,4758,649,51
59645,266,14369,2025-07-16,3950,841,58
59646,289,19151,2025-01-15,2757,836,81
59647,48,6524,2025-05-08,528,92,77
59648,731,3343,2025-04-16,4490,403,79
59649,984,335,2025-06-15,2931,327,29
59650,204,17867,2025-04-04,3053,265,31
59651,383,13064,2025-06-01,162,515,66
59652,809,12621,2025-05-11,3354,498,3
59653,6,106,2025-04-24,3480,212,58
59654,783,15197,2025-05-26,4888,268,19
59655,871,3752,2025-02-25,1091,464,90
59656,640,5670,2025-08-06,3842,430,37
59657,473,6110,2025-08-25,4005,287,73
59658,544,8436,2025-04-13,4984,136,33
59659,244,11890,2025-05-28,3796,404,65
59660,441,10377,2025-02-13,3817,65,82
59661,63,6831,2025-03-10,2494,81,94
59662,232,16991,2025-03-16,4227,530,81
59663,900,10127,2025-06-21,517,958,29
59664,452,8825,2025-01-30,2077,944,79
59665,480,18299,2025-03-09,4393,460,7
59666,324,6107,2025-03-19,2932,944,52
59667,463,253,2025-08-17,4255,432,31
59668,481,5850,2025-01-07,519,334,21
59669,982,6641,2025-07-28,548,797,20
59670,757,4074,2025-02-27,1545,777,79
59671,167,4753,2025-08-05,2232,491,75
59672,299,16672,2025-05-30,2237,617,60
59673,451,1928,2025-01-05,522,697,39
59674,42,2620,2025-04-08,1535,255,0
59675,504,3963,2025-01-13,4160,742,56
59676,705,12445,2025-07-02,2642,201,11
59677,415,13769,2025-08-27,1919,832,17
59678,473,17218,2025-01-02,3835,219,76
59679,243,14062,2025-06-29,1460,48,99
59680,648,5088,2025-02-10,4495,660,13
59681,95,7098,2025-08-08,2355,28,14
59682,533,8945,2025-05-28,4715,275,17
59683,798,9006,2025-07-15,4225,350,48
59684,167,11544,2025-01-14,2296,344,98
59685,315,12060,2025-05-24,1350,243,23
59686,426,19183,2025-03-30,874,705,86
59687,180,3292,2025-08-17,175,997,83
59688,326,19646,2025-04-01,4431,193,94
59689,10,16982,2025-01-11,56,655,88
59690,903,4980,2025-02-03,4455,911,31
59691,685,14651,2025-03-20,3957,773,42
59692,57,5805,2025-07-19,4429,527,28
59693,109,7885,2025-02-16,3257,223,56
59694,864,18758,2025-06-19,3455,492,81
59695,364,899,2025-08-12,4092,278,60
59696,349,9339,2025-08-27,733,169,77
59697,795,820,2025-06-07,2962,420,27
59698,546,13843,2025-01-20,2942,9,92
59699,466,3227,2025-07-29,1223,188,99
59700,257,18725,2025-07-28,2781,965,2
59701,936,14084,2025-01-02,2222,652,73
59702,33,8781,2025-02-16,1595,440,72
59703,494,3520,2025-06-26,1072,472,85
59704,980,14519,2025-05-06,2323,289,90
59705,133,4254,2025-04-26,925,110,92
59706,763,4779,2025-03-18,4329,329,7
59707,67,8095,2025-01-31,1046,414,70
59708,146,17606,2025-06-24,3636,607,86
59709,476,6981,2025-04-22,4448,880,98
59710,240,4457,2025-08-10,1623,827,7
59711,85,17122,2025-04-04,1193,25,11
59712,438,11974,2025-03-04,274,482,7
59713,670,8191,2025-01-22,3790,924,59
59714,495,19116,2025-03-17,1056,537,38
59715,492,8468,2025-05-19,2250,114,53
59716,860,8668,2025-08-15,4467,145,0
59717,374,2452,2025-01-22,50,119,41
59718,507,5357,2025-08-02,2236,731,35
59719,786,13947,2025-05-17,2628,146,97
59720,828,17614,2025-07-19,1897,865,40
59721,432,15522,2025-06-17,3298,211,91
59722,955,3261,2025-01-08,588,699,26
59723,84,2508,2025-02-06,3842,178,1
59724,314,3908,2025-03-24,4217,680,7
59725,721,10598,2025-03-01,1986,0,35
59726,641,8704,2025-04-22,3756,91,68
59727,717,13397,2025-06-12,4104,100,98
59728,404,5708,2025-01-23,544,64,48
59729,645,11118,2025-08-27,4975,517,26
59730,978,8170,2025-06-26,1711,110,13
59731,41,8297,2025-01-05,2547,263,53
59732,832,3116,2025-06-02,3078,117,98
59733,717,5391,2025-08-08,1756,727,21
59734,182,1072,2025-04-02,4923,101,13
59735,299,4985,2025-06-07,2383,962,50
59736,563,6777,2025-03-05,4931,163,35
59737,382,1653,2025-08-05,4938,976,18
59738,581,14112,2025-08-28,1707,569,53
59739,255,3789,2025-02-24,3019,392,97
59740,737,8797,2025-06-29,735,688,71
59741,596,783,2025-03-08,4979,818,26
59742,2,11519,2025-06-03,2909,927,12
59743,87,6477,2025-06-03,1427,578,59
59744,90,19636,2025-06-13,1156,41,29
59745,644,13429,2025-05-25,1502,769,5
59746,792,5990,2025-07-29,1696,453,25
59747,533,7360,2025-06-21,1831,845,7
59748,677,6678,2025-07-30,3299,751,67
59749,140,6286,2025-04-01,892,268,39
59750,678,4532,2025-02-11,1963,951,65
59751,783,18918,2025-05-18,263,719,46
59752,57,3941,2025-01-16,1682,498,92
59753,166,14218,2025-01-31,2101,850,75
59754,31,11412,2025-07-19,4517,689,37
59755,894,4740,2025-06-30,3499,714,33
59756,570,4220,2025-03-28,4394,15,81
59757,961,16688,2025-05-10,159,418,21
59758,201,2089,2025-03-10,2466,480,43
59759,801,207,2025-07-01,2732,461,90
59760,58,19650,2025-01-28,4181,919,53
59761,141,165,2025-08-28,1123,249,26
59762,873,12648,2025-01-14,280,734,48
59763,735,4332,2025-02-18,281,613,38
59764,601,11087,2025-02-24,4373,137,46
59765,515,17823,2025-03-15,336,881,70
59766,933,7022,2025-08-12,4067,16,80
59767,58,1405,2025-02-18,684,287,4
59768,463,1946,2025-06-22,1452,912,6
59769,836,18924,2025-07-15,2674,713,3
59770,979,12045,2025-07-18,2769,865,98
59771,106,16530,2025-08-04,1847,586,89
59772,472,8292,2025-07-12,1313,243,3
59773,812,7780,2025-02-06,2115,957,3
59774,400,5781,2025-01-05,3563,68,3
59775,164,15421,2025-06-29,3127,547,20
59776,172,7713,2025-07-30,254,473,8
59777,420,15119,2025-02-24,1749,844,66
59778,461,7886,2025-07-31,4646,518,85
59779,795,10008,2025-04-24,2262,551,60
59780,615,8822,2025-07-16,4585,594,40
59781,50,7280,2025-03-06,915,178,99
59782,370,7949,2025-06-16,2095,98,81
59783,937,15167,2025-01-10,1426,243,63
59784,941,15838,2025-04-22,1737,323,3
59785,429,18087,2025-05-19,3233,447,33
59786,86,13167,2025-06-06,4570,190,29
59787,228,11303,2025-02-16,2406,927,48
59788,543,2970,2025-02-09,1083,416,83
59789,797,17129,2025-05-15,367,497,10
59790,25,411,2025-05-25,1918,970,43
59791,574,4774,2025-03-21,1354,804,80
59792,501,15252,2025-04-09,1127,58,55
59793,813,16115,2025-01-11,4471,386,5
59794,187,18204,2025-07-26,2296,120,72
59795,377,9889,2025-08-17,4046,95,23
59796,781,5629,2025-06-20,3690,961,85
59797,383,3216,2025-06-14,913,282,26
59798,189,12762,2025-04-10,727,744,36
59799,50,19205,2025-03-11,39,334,67
59800,855,6653,2025-01-27,1781,988,12
59801,441,13086,2025-07-23,1165,452,77
59802,545,8939,2025-07-31,2111,403,41
59803,218,10153,2025-04-08,4692,10,63
59804,448,2871,2025-05-22,3249,563,99
59805,245,13916,2025-06-17,2199,893,13
59806,984,8502,2025-03-03,4481,683,53
59807,837,16942,2025-01-18,96,380,37
59808,873,19414,2025-04-08,2488,121,18
59809,176,3619,2025-01-05,785,604,34
59810,436,1079,2025-07-23,4684,446,91
59811,732,12889,2025-05-22,2844,595,24
59812,458,1625,2025-07-17,3598,293,76
59813,102,19862,2025-01-06,3795,303,52
59814,863,18764,2025-08-13,2712,108,73
59815,537,18749,2025-08-27,2899,788,48
59816,16,16923,2025-05-24,298,267,47
59817,603,6997,2025-05-27,972,942,71
59818,800,11840,2025-02-13,772,96,92
59819,447,18987,2025-01-07,62,763,50
59820,831,18188,2025-04-06,2219,181,77
59821,100,12316,2025-08-23,544,499,26
59822,491,6883,2025-02-24,909,786,90
59823,3,654,2025-05-26,2054,662,13
59824,459,17260,2025-03-03,4617,871,0
59825,216,12945,2025-01-30,3793,609,99
59826,623,2789,2025-07-02,2182,211,19
59827,320,1060,2025-06-01,2891,198,56
59828,593,8310,2025-08-01,2006,584,8
59829,377,4762,2025-07-09,119,366,52
59830,190,14479,2025-02-28,4908,307,56
59831,264,14993,2025-06-02,830,305,7
59832,992,3652,2025-07-14,4056,996,33
59833,57,17642,2025-03-30,2046,217,19
59834,429,7945,2025-03-27,4387,501,58
59835,929,6255,2025-07-30,3569,300,36
59836,958,15792,2025-01-17,3575,675,35
59837,279,6105,2025-01-14,2408,735,82
59838,677,17393,2025-05-12,2602,254,21
59839,66,11910,2025-07-31,2659,764,10
59840,265,18942,2025-01-11,1271,43,0
59841,221,7815,2025-03-07,4547,656,92
59842,26,15965,2025-04-27,746,196,93
59843,409,16396,2025-04-26,3133,258,45
59844,785,2335,2025-03-18,3121,243,6
59845,45,4451,2025-05-16,240,43,3
59846,585,9320,2025-03-20,4770,670,80
59847,20,17125,2025-01-29,1669,405,56
59848,246,1229,2025-02-09,2330,566,68
59849,119,14245,2025-07-14,4834,572,36
59850,230,3888,2025-01-11,132,799,0
59851,811,6163,2025-01-22,751,751,5
59852,949,8822,2025-06-24,3490,614,8
59853,449,11560,2025-02-16,2902,751,51
59854,44,2979,2025-07-03,3879,601,41
59855,484,3132,2025-08-28,4024,809,0
59856,122,9438,2025-02-15,3081,194,54
59857,254,6749,2025-06-21,2433,873,84
59858,860,4362,2025-08-08,628,920,17
59859,533,147,2025-06-04,2999,114,20
59860,789,10924,2025-04-29,1044,141,79
59861,343,13799,2025-01-13,3896,950,81
59862,837,4617,2025-07-07,3147,189,56
59863,661,15216,2025-05-18,4718,51,1
59864,471,13469,2025-06-28,4579,646,12
59865,210,18443,2025-05-11,4586,128,96
59866,101,17633,2025-03-13,209,83,43
59867,360,8927,2025-04-19,1332,78,94
59868,658,15154,2025-03-20,882,652,27
59869,508,579,2025-02-13,306,765,14
59870,449,19575,2025-06-26,4942,124,98
59871,452,18794,2025-07-04,4095,724,77
59872,216,11513,2025-07-25,4088,855,12
59873,221,5461,2025-08-23,2014,404,74
59874,308,16163,2025-01-15,4352,950,36
59875,25,17665,2025-07-16,2634,765,20
59876,587,77,2025-01-26,4742,119,28
59877,634,11869,2025-05-23,1267,188,0
59878,618,15472,2025-05-23,4604,92,68
59879,744,11001,2025-02-09,3440,7,46
59880,969,2253,2025-02-27,2554,330,86
59881,208,2695,2025-03-02,1984,266,1
59882,402,503,2025-04-17,2827,981,90
59883,760,8408,2025-02-27,191,254,12
59884,309,6287,2025-06-24,3828,23,15
59885,335,3054,2025-06-15,4638,223,37
59886,135,17089,2025-08-01,141,65,78
59887,921,15343,2025-06-07,2508,98,69
59888,356,2257,2025-03-26,3971,354,65
59889,37,12368,2025-04-18,3210,895,14
59890,124,13422,2025-01-09,1081,558,39
59891,616,11464,2025-01-10,1088,314,99
59892,434,1869,2025-08-26,3232,170,68
59893,944,3478,2025-08-23,3954,46,5
59894,482,13544,2025-02-07,427,588,21
59895,303,17285,2025-03-09,2427,514,47
59896,274,13147,2025-06-15,1440,436,4
59897,450,5689,2025-04-30,2537,117,45
59898,744,15095,2025-08-25,55,130,56
59899,73,5401,2025-03-30,410,884,59
59900,170,14398,2025-07-02,2294,278,29
59901,244,14933,2025-08-05,4801,825,37
59902,721,19651,2025-01-14,3935,851,12
59903,574,17388,2025-06-19,2134,474,3
59904,138,3412,2025-05-27,2910,254,21
59905,419,6529,2025-02-17,3174,332,23
59906,988,11652,2025-04-26,1296,562,53
59907,990,18848,2025-02-22,3564,861,84
59908,884,7217,2025-01-02,357,749,20
59909,655,4601,2025-01-18,4881,961,14
59910,298,10928,2025-01-25,4236,292,69
59911,144,7908,2025-07-07,356,614,34
59912,818,13192,2025-08-26,2607,195,22
59913,737,13182,2025-08-14,89,310,87
59914,284,4407,2025-08-16,2429,813,75
59915,580,2750,2025-07-04,1723,247,85
59916,571,2275,2025-07-20,1569,865,16
59917,898,17789,2025-06-01,1628,597,11
59918,908,15440,2025-01-01,2149,615,11
59919,466,8311,2025-02-09,2093,411,85
59920,156,14928,2025-04-25,14,527,6
59921,943,4584,2025-04-15,1202,790,43
59922,238,17446,2025-05-19,4502,409,94
59923,435,13413,2025-06-28,92,526,48
59924,291,6378,2025-06-24,58,233,25
59925,425,18702,2025-05-05,4837,643,24
59926,414,4707,2025-02-24,3793,672,31
59927,503,9798,2025-03-19,4605,704,94
59928,559,18028,2025-04-27,1381,438,72
59929,781,2012,2025-08-21,2693,136,46
59930,683,1887,2025-05-18,3820,749,41
59931,701,5057,2025-02-17,1582,334,8
59932,538,15078,2025-01-13,2194,705,21
59933,216,658,2025-05-08,3384,448,22
59934,735,10930,2025-07-17,3472,346,14
59935,47,18588,2025-04-02,609,775,74
59936,876,15222,2025-06-09,276,254,87
59937,549,420,2025-08-11,3756,772,26
59938,276,11662,2025-05-26,2351,298,95
59939,48,6922,2025-04-19,1637,459,19
59940,961,9333,2025-03-04,4758,62,14
59941,547,4692,2025-03-23,471,550,21
59942,805,7363,2025-02-17,230,358,47
59943,129,4924,2025-02-01,2704,150,36
59944,520,15419,2025-02-12,1564,792,34
59945,82,12845,2025-05-03,1754,405,8
59946,660,7757,2025-01-18,3023,265,82
59947,952,16598,2025-08-20,3864,572,34
59948,792,12631,2025-06-04,2945,603,60
59949,896,18287,2025-06-16,4956,608,97
59950,630,16607,2025-02-02,2551,721,67
59951,437,3938,2025-01-17,3075,422,93
59952,709,2859,2025-02-25,1374,85,52
59953,929,12199,2025-03-06,2987,323,38
59954,948,9031,2025-01-15,2873,746,65
59955,670,11811,2025-02-12,4759,811,69
59956,455,18874,2025-07-20,893,142,53
59957,387,13230,2025-05-29,4735,130,44
59958,943,19846,2025-03-05,1849,670,51
59959,650,12710,2025-03-14,3526,373,64
59960,834,19120,2025-06-10,1432,399,12
59961,715,9993,2025-01-10,4980,499,71
59962,60,5016,2025-07-01,2485,793,17
59963,750,10893,2025-05-01,1184,505,88
59964,587,14055,2025-02-16,4058,829,5
59965,375,11120,2025-04-18,720,916,80
59966,905,8051,2025-05-15,220,108,58
59967,438,8984,2025-04-30,500,98,90
59968,602,3841,2025-04-26,4634,872,23
59969,17,4990,2025-02-06,4256,707,32
59970,654,702,2025-06-19,3556,687,87
59971,435,741,2025-04-30,3090,685,53
59972,530,2419,2025-07-22,53,729,58
59973,1,7576,2025-05-04,3203,297,64
59974,147,19235,2025-08-27,1495,944,31
59975,895,9418,2025-03-20,3900,64,63
59976,661,9213,2025-02-22,4497,67,29
59977,274,15510,2025-07-03,2497,868,90
59978,496,15147,2025-08-22,3630,379,3
59979,685,10067,2025-06-20,1644,172,84
59980,339,19407,2025-04-20,485,702,31
59981,466,19821,2025-02-14,1636,7,44
59982,379,5920,2025-06-20,12,372,70
59983,597,8358,2025-01-05,3633,359,53
59984,890,11307,2025-02-12,4050,902,21
59985,223,6785,2025-04-29,3639,159,31
59986,777,19129,2025-04-27,3888,615,72
59987,540,8443,2025-07-08,1198,220,84
59988,939,8721,2025-02-14,915,851,32
59989,335,1354,2025-04-10,128,727,43
59990,443,12932,2025-04-07,2737,380,9
59991,676,1541,2025-08-06,3318,848,46
59992,391,7910,2025-01-10,3172,861,12
59993,2,10297,2025-03-29,3573,758,36
59994,56,12991,2025-02-22,1284,358,76
59995,62,15748,2025-05-14,2750,392,74
59996,158,13066,2025-02-02,3107,427,86
59997,874,19554,2025-02-13,122,842,77
59998,79,13441,2025-05-28,3978,53,36
59999,290,18154,2025-07-29,1332,710,88
60000,693,15635,2025-02-04,4963,379,23
60001,941,2075,2025-05-22,2177,539,86
60002,167,15787,2025-08-26,2445,866,1
60003,974,15829,2025-02-27,1320,388,78
60004,896,157,2025-08-18,2618,176,51
60005,728,14743,2025-04-03,2325,691,72
60006,850,13477,2025-03-10,2672,624,73
60007,132,19781,2025-06-21,1492,108,91
60008,451,11548,2025-03-20,3586,839,14
60009,228,12627,2025-03-12,910,793,14
60010,300,5451,2025-05-02,1083,227,60
60011,534,15026,2025-05-15,1960,758,68
60012,319,5342,2025-01-20,2264,700,27
60013,949,10831,2025-06-20,1334,779,86
60014,346,7343,2025-07-08,3189,728,39
60015,6,5258,2025-02-10,4012,673,95
60016,788,17701,2025-05-17,1677,552,19
60017,250,10760,2025-07-09,3088,537,15
60018,919,1235,2025-05-19,1719,780,72
60019,74,14663,2025-03-12,1567,386,24
60020,183,10477,2025-08-10,2919,778,57
60021,388,2940,2025-03-06,2267,313,39
60022,968,14507,2025-06-25,2996,922,87
